_class_name,_created_at,_object_id,_updated_at,airportLocation,airportName,iata,icao
Airport,2013-04-02T15:08:46.420Z,H57J7Dg2f3,2013-04-02T15:08:46.420Z,"Havana, Havana (La Habana)",Ciudad Libertad Airport,,MULB
Airport,2013-04-02T15:08:46.435Z,3o51EOOgDL,2013-04-02T15:08:46.435Z,"La Coloma, Pinar del Ro",La Coloma Airport,LCL,MULM
Airport,2013-04-02T15:08:46.450Z,pCxkOv7K9c,2013-04-02T15:08:46.450Z,Managua,Managua Airport,,MUMG
Airport,2013-04-02T15:08:46.465Z,iDUlWrS0Fi,2013-04-02T15:08:46.465Z,"Mariel, Havana (La Habana)",Mariel Airport,,MUML
Airport,2013-04-02T15:08:46.485Z,wvq3e0nYjT,2013-04-02T15:08:46.485Z,"Moa, Holgun",Orestes Acosta Airport,MOA,MUMO
Airport,2013-04-02T15:08:46.500Z,DSn19wcj7e,2013-04-02T15:08:46.500Z,"Manzanillo, Granma",Sierra Maestra Airport,MZO,MUMZ
Airport,2013-04-02T15:08:46.515Z,aD2p9Gh7RF,2013-04-02T15:08:46.515Z,"San Nicols de Bari, Havana (La Habana)",San Nicols de Bari Airport,QSN,MUNB
Airport,2013-04-02T15:08:46.530Z,wvIik441jL,2013-04-02T15:08:46.530Z,Nicaro,Nicaro Airport,ICR,MUNC
Airport,2013-04-02T15:08:46.546Z,tBof9rqqUS,2013-04-02T15:08:46.546Z,"Nueva Gerona, Isla de la Juventud",Rafael Cabrera Airport (Rafael Cabrera Mustelier Airport),GER,MUNG
Airport,2013-04-02T15:08:46.561Z,PV2N7lbCul,2013-04-02T15:08:46.561Z,"Cayo Coco, Ciego de vila",Cayo Coco Airport,,MUOC
Airport,2013-04-02T15:08:46.576Z,ab6nqoxTfs,2013-04-02T15:08:46.576Z,"Havana, Havana (La Habana)",Playa Baracoa Airport,UPB,MUPB
Airport,2013-04-02T15:08:46.594Z,QugbbNOsI7,2013-04-02T15:08:46.594Z,"Pinar del Ro, Pinar del Ro",Pinar del Ro Airport,QPD,MUPR
Airport,2013-04-02T15:08:46.610Z,bmQJO0iZiq,2013-04-02T15:08:46.610Z,"San Antonio de los Baos, Havana (La Habana)",San Antonio de los Baos Air Base,,MUSA
Airport,2013-04-02T15:08:46.626Z,AdPVMfYArj,2013-04-02T15:08:46.626Z,"Santa Clara, Villa Clara",Abel Santamara Airport,SNU,MUSC
Airport,2013-04-02T15:08:46.641Z,Oydwq3iGu0,2013-04-02T15:08:46.641Z,"Pinar del Ro, Pinar del Ro",San Julian Air Base,SNJ,MUSJ
Airport,2013-04-02T15:08:46.656Z,93nxu9kaDK,2013-04-02T15:08:46.656Z,"Santa Lucia, Camagey",Joaqun de Agero Airport (Santa Lucia Airport),,MUSL
Airport,2013-04-02T15:08:46.671Z,ViwqLTx1AC,2013-04-02T15:08:46.671Z,"Siguanea, Isla de la Juventud",Siguanea Airport,SZJ,MUSN
Airport,2013-04-02T15:08:46.686Z,NKhmfb6nY8,2013-04-02T15:08:46.686Z,"Sancti Spritus, Sancti Spritus",Sancti Spritus Airport,USS,MUSS
Airport,2013-04-02T15:08:46.702Z,Jat1J4LCxq,2013-04-02T15:08:46.702Z,"Trinidad, Sancti Spritus",Alberto Delgado Airport,TND,MUTD
Airport,2013-04-02T15:08:46.716Z,o6F3GTna82,2013-04-02T15:08:46.716Z,"Varadero, Matanzas",Juan Gualberto Gmez Airport,VRA,MUVR
Airport,2013-04-02T15:08:46.732Z,kgElSiAIEs,2013-04-02T15:08:46.732Z,"Victoria de Las Tunas, Las Tunas",Hermanos Ameijeiras Airport,VTU,MUVT
Airport,2013-04-02T15:08:46.746Z,AmH6lOt2ou,2013-04-02T15:08:46.746Z,Cayman Brac,Gerrard Smith International Airport,CYB,MWCB
Airport,2013-04-02T15:08:46.761Z,MYE2sFxWQt,2013-04-02T15:08:46.761Z,Grand Cayman,Grand Cayman Airport,,MWCG
Airport,2013-04-02T15:08:46.776Z,lARA9IoE0u,2013-04-02T15:08:46.776Z,Little Cayman,Edward Bodden Airfield (Little Cayman Airport),LYB,MWCL
Airport,2013-04-02T15:08:46.791Z,0EnLhYSqbp,2013-04-02T15:08:46.791Z,"Georgetown, Grand Cayman",Owen Roberts International Airport,GCM,MWCR
Airport,2013-04-02T15:08:46.807Z,nG635uw3pG,2013-04-02T15:08:46.807Z,Andros,Clarence A. Bain Airport,MAY,MYAB
Airport,2013-04-02T15:08:46.822Z,YfZ5tATmb1,2013-04-02T15:08:46.822Z,"Andros Town, Andros",Andros Town International Airport,ASD,MYAF
Airport,2013-04-02T15:08:46.837Z,sapi2KJN9g,2013-04-02T15:08:46.837Z,"Gorda Cay, Abaco",Gorda Cay Airport (private),,MYAG
Airport,2013-04-02T15:08:46.852Z,W3N6zVKGd6,2013-04-02T15:08:46.852Z,"Congo Town, Andros",Congo Town Airport,COX,MYAK
Airport,2013-04-02T15:08:46.867Z,8l7AULJdSr,2013-04-02T15:08:46.867Z,"Marsh Harbour, Abaco",Marsh Harbour Airport,MHH,MYAM
Airport,2013-04-02T15:08:46.882Z,Okraf88SRa,2013-04-02T15:08:46.882Z,Andros,San Andros Airport,SAQ,MYAN
Airport,2013-04-02T15:08:46.897Z,32NBmWuMIk,2013-04-02T15:08:46.897Z,"Mores Island, Abaco",Mores Island Airport,,MYAO
Airport,2013-04-02T15:08:46.912Z,QxrmFbHqJl,2013-04-02T15:08:46.912Z,"Spring Point, Acklins",Spring Point Airport,AXP,MYAP
Airport,2013-04-02T15:08:46.928Z,F99ZhBFIfJ,2013-04-02T15:08:46.928Z,"Sandy Point, Abaco",Sandy Point Airport,,MYAS
Airport,2013-04-02T15:08:46.942Z,0FfKhzEdjO,2013-04-02T15:08:46.942Z,"Treasure Cay, Abaco",Treasure Cay Airport,TCB,MYAT
Airport,2013-04-02T15:08:46.957Z,JS6eUkqekn,2013-04-02T15:08:46.957Z,"Walker Cay, Abaco",Walker Cay Airport,WKR,MYAW
Airport,2013-04-02T15:08:46.972Z,x4LWPd2Dvc,2013-04-02T15:08:46.972Z,"Spanish Cay, Abaco",Spanish Cay Airport,,MYAX
Airport,2013-04-02T15:08:46.988Z,OZPc3Qk2fa,2013-04-02T15:08:46.988Z,"Chub Cay, Berry Islands",Chub Cay International Airport,CCZ,MYBC
Airport,2013-04-02T15:08:47.003Z,jHlItrQZw6,2013-04-02T15:08:47.003Z,"Great Harbour Cay, Berry Islands",Great Harbour Cay Airport,GHC,MYBG
Airport,2013-04-02T15:08:47.017Z,ZIvyOeqINV,2013-04-02T15:08:47.017Z,"Ocean Cay, Bimini",Ocean Cay Airport,,MYBO
Airport,2013-04-02T15:08:47.033Z,2eTfvmibNo,2013-04-02T15:08:47.033Z,"South Bimini, Bimini",South Bimini Airport,BIM,MYBS
Airport,2013-04-02T15:08:47.048Z,4GRfknJxe4,2013-04-02T15:08:47.048Z,"Big Whale Cay, Berry Islands",Big Whale Cay Airport,,MYBW
Airport,2013-04-02T15:08:47.063Z,16WoGUTUBx,2013-04-02T15:08:47.063Z,"Lt. Whale Cay, Berry Islands",Lt. Whale Cay Airport,,MYBX
Airport,2013-04-02T15:08:47.078Z,X4fvRfvpfN,2013-04-02T15:08:47.078Z,"Arthur's Town, Cat Island",Arthur's Town Airport,ATC,MYCA
Airport,2013-04-02T15:08:47.092Z,0NQfiC6s4n,2013-04-02T15:08:47.092Z,"New Bight, Cat Island",New Bight Airport,TBI,MYCB
Airport,2013-04-02T15:08:47.108Z,W4785DuJ6l,2013-04-02T15:08:47.108Z,"Cat Cay, Bimini",Cat Cay Airport,,MYCC
Airport,2013-04-02T15:08:47.123Z,gh3bHU6Egp,2013-04-02T15:08:47.123Z,"Hawks Nest, Cat Island",Hawks Nest Airport,,MYCH
Airport,2013-04-02T15:08:47.138Z,Kii3tGR7Xt,2013-04-02T15:08:47.138Z,"Colonial Hill, Crooked Island",Colonial Hill Airport,CRI,MYCI
Airport,2013-04-02T15:08:47.153Z,j0y25DJfO0,2013-04-02T15:08:47.153Z,"Pitts Town, Crooked Island",Pitts Town Airport,,MYCP
Airport,2013-04-02T15:08:47.168Z,Nu1rutPxeQ,2013-04-02T15:08:47.168Z,Cay Sal,Cay Sal Airport (private),,MYCS
Airport,2013-04-02T15:08:47.183Z,SVXzrM4dT5,2013-04-02T15:08:47.183Z,None,"Cutlass Bay, Cat Island",CAT Cutlass Bay Airport,MYCX
Airport,2013-04-02T15:08:47.198Z,qJl1eW8ohk,2013-04-02T15:08:47.198Z,"Black Point, Exuma",Black Point Airport,,MYEB
Airport,2013-04-02T15:08:47.213Z,8yXOsxHElu,2013-04-02T15:08:47.213Z,"Cape Eleuthera, Eleuthera",Cape Eleuthera Airport (closed),CEL,MYEC
Airport,2013-04-02T15:08:47.228Z,Ya4YzmOXob,2013-04-02T15:08:47.228Z,"Great Exuma Island, Exuma",Exuma International Airport,GGT,MYEF
Airport,2013-04-02T15:08:47.243Z,ZuqjcW4EAf,2013-04-02T15:08:47.243Z,"Great Exuma Island, Exuma",George Town Airport,,MYEG
Airport,2013-04-02T15:08:47.258Z,tnmkzQGfyA,2013-04-02T15:08:47.258Z,"North Eleuthera, Eleuthera",North Eleuthera Airport,ELH,MYEH
Airport,2013-04-02T15:08:47.273Z,LamlsxYmV4,2013-04-02T15:08:47.273Z,"Lee Stocking, Exuma",Lee Stocking Airport,,MYEL
Airport,2013-04-02T15:08:47.288Z,akYjEwc52w,2013-04-02T15:08:47.288Z,"Governor's Harbour, Eleuthera",Governor's Harbour Airport,GHB,MYEM
Airport,2013-04-02T15:08:47.303Z,4NbnwT0tQ7,2013-04-02T15:08:47.303Z,"Norman's Cay, Exuma",Norman's Cay Airport,NMC,MYEN
Airport,2013-04-02T15:08:47.318Z,iL094f7aZo,2013-04-02T15:08:47.318Z,"Rock Sound, Eleuthera",Rock Sound International Airport,RSD,MYER
Airport,2013-04-02T15:08:47.333Z,tCkT4fg1AU,2013-04-02T15:08:47.333Z,"Staniel Cay, Exuma",Staniel Cay Airport,TYM,MYES
Airport,2013-04-02T15:08:47.348Z,bVbdCIfPam,2013-04-02T15:08:47.348Z,"Hog Cay, Exuma",Hog Cay Airport,,MYEY
Airport,2013-04-02T15:08:47.363Z,NhpitXfcUx,2013-04-02T15:08:47.363Z,"Freeport, Grand Bahama",Grand Bahama International Airport (Freeport Int'l),FPO,MYGF
Airport,2013-04-02T15:08:47.378Z,D7wGVESbvt,2013-04-02T15:08:47.378Z,Grand Bahama,West End Airport,WTD,MYGW
Airport,2013-04-02T15:08:47.393Z,sBE3rc2aZ0,2013-04-02T15:08:47.393Z,"Matthew Town, Inagua",Inagua Airport (Matthew Town Airport),IGA,MYIG
Airport,2013-04-02T15:08:47.408Z,FxStHYhqzl,2013-04-02T15:08:47.408Z,"Deadman's Cay, Long Island",Deadman's Cay Airport,LGI,MYLD
Airport,2013-04-02T15:08:47.423Z,sTNvrZlR1s,2013-04-02T15:08:47.423Z,"Cape Santa Maria, Long Island",Cape Santa Maria Airport,,MYLM
Airport,2013-04-02T15:08:47.438Z,q37gUzKpvi,2013-04-02T15:08:47.438Z,Long Island,Hard Bargain Airport,,MYLR
Airport,2013-04-02T15:08:47.473Z,4cKCYZLjVs,2013-04-02T15:08:47.473Z,Long Island,Stella Maris Airport,SML,MYLS
Airport,2013-04-02T15:08:47.488Z,nXkr13V3El,2013-04-02T15:08:47.488Z,Mayaguana,Mayaguana Airport,MYG,MYMM
Airport,2013-04-02T15:08:47.503Z,OrjXey6lUD,2013-04-02T15:08:47.503Z,"Nassau, New Providence",Lynden Pindling International Airport (Nassau Intl),NAS,MYNN
Airport,2013-04-02T15:08:47.517Z,vcb3qbzqr2,2013-04-02T15:08:47.517Z,"Paradise Island, New Providence",New Providence Airport,PID,MYPI
Airport,2013-04-02T15:08:47.532Z,UJT1Bpg3jG,2013-04-02T15:08:47.532Z,"Duncan Town, Ragged Island",Duncan Town Airport,DCT,MYRD
Airport,2013-04-02T15:08:47.547Z,yx2fHWUj79,2013-04-02T15:08:47.547Z,"Port Nelson, Rum Cay",Port Nelson Airport,,MYRP
Airport,2013-04-02T15:08:47.562Z,NGSmbvRgT9,2013-04-02T15:08:47.562Z,"Cockburn Town, San Salvador Island",San Salvador Airport (Cockburn Town Airport),ZSA,MYSM
Airport,2013-04-02T15:08:47.577Z,0AXHDvbbI6,2013-04-02T15:08:47.577Z,Aitutaki (Araura),Aitutaki Airport (Araura Airport),AIT,NCAI
Airport,2013-04-02T15:08:47.592Z,81AZjUtEmX,2013-04-02T15:08:47.592Z,Atiu (Enua Manu),Enua Airport,AIU,NCAT
Airport,2013-04-02T15:08:47.607Z,xWVQ9vJLhe,2013-04-02T15:08:47.607Z,Mangaia (Auau Enua),Mangaia Airport,MGS,NCMG
Airport,2013-04-02T15:08:47.622Z,54C0b2jeyt,2013-04-02T15:08:47.622Z,Manihiki (Humphrey Island),Manihiki Island Airport,MHX,NCMH
Airport,2013-04-02T15:08:47.808Z,gLmEjCizuY,2013-04-02T15:08:47.808Z,Mauke (Akatoka Manava),Mauke Airport,MUK,NCMK
Airport,2013-04-02T15:08:47.833Z,DY0pIVj7lC,2013-04-02T15:08:47.833Z,Manuae Island,Manuae airstrip,,NCMN
Airport,2013-04-02T15:08:47.848Z,qgncGJokQb,2013-04-02T15:08:47.848Z,Mitiaro (Nukuroa),Mitiaro Airport (Nukuroa Airport),MOI,NCMR
Airport,2013-04-02T15:08:47.863Z,Q3Ve26ntjY,2013-04-02T15:08:47.863Z,Penrhyn Island (Tongareva),Tongareva Airport,PYE,NCPY
Airport,2013-04-02T15:08:47.878Z,i0dZaBRkRH,2013-04-02T15:08:47.878Z,"Avarua, Rarotonga",Rarotonga International Airport,RAR,NCRG
Airport,2013-04-02T15:08:47.893Z,nIwRjx5xSS,2013-04-02T15:08:47.893Z,Cicia,Cicia Airport,ICI,NFCI
Airport,2013-04-02T15:08:47.908Z,IR8uKAXN5a,2013-04-02T15:08:47.908Z,"Castaway Island (Qalito), Mamanuca Islands",Castaway Island Airport,CST,NFCS
Airport,2013-04-02T15:08:47.923Z,SixctXei8u,2013-04-02T15:08:47.923Z,"Ba, Viti Levu",Ba Airport,BFJ,NFFA
Airport,2013-04-02T15:08:47.939Z,9XrN5kkqSH,2013-04-02T15:08:47.939Z,"Nadi, Viti Levu",Nadi International Airport,NAN,NFFN
Airport,2013-04-02T15:08:47.955Z,Wm1DRdlCeR,2013-04-02T15:08:47.955Z,Malolo Lailai,Malolo Lailai Airport,PTF,NFFO
Airport,2013-04-02T15:08:47.970Z,qE1Dt0gPB2,2013-04-02T15:08:47.970Z,Rabi,Rabi Airport,RBI,NFFR
Airport,2013-04-02T15:08:47.985Z,Ex8C0l0yQX,2013-04-02T15:08:47.985Z,Kaibu Island,Kaibu airstrip,,NFKB
Airport,2013-04-02T15:08:48.001Z,4AzCOhD4FO,2013-04-02T15:08:48.001Z,"Vunisea (Namalata), Kadavu",Vunisea Airport,KDV,NFKD
Airport,2013-04-02T15:08:48.053Z,vtmE8TDk5U,2013-04-02T15:08:48.053Z,Mana Island,Mana Island Airport,MNF,NFMA
Airport,2013-04-02T15:08:48.069Z,n7L3L3Tag5,2013-04-02T15:08:48.069Z,Moala,Moala Airport,MFJ,NFMO
Airport,2013-04-02T15:08:48.084Z,UmHoOWS2LN,2013-04-02T15:08:48.084Z,"Suva, Viti Levu",Nausori International Airport,SUV,NFNA
Airport,2013-04-02T15:08:48.099Z,ypgUaP6Ysq,2013-04-02T15:08:48.099Z,Bureta,Levuka Airfield,LEV,NFNB
Airport,2013-04-02T15:08:48.115Z,bBSdfCju5D,2013-04-02T15:08:48.115Z,"Pacific Harbour / Deuba, Viti Levu",Pacific Harbour / Deumba SPB,PHR,NFND
Airport,2013-04-02T15:08:48.130Z,CT2ilTZl4H,2013-04-02T15:08:48.130Z,"Gau, Ngau Island",Ngau Airport - Ngau,NGI,NFNG
Airport,2013-04-02T15:08:48.145Z,gGLrydUTBE,2013-04-02T15:08:48.145Z,Laucala Island (Lauthala Island),Laucala Airport,LUC,NFNH
Airport,2013-04-02T15:08:48.160Z,ULBm2HdGQk,2013-04-02T15:08:48.160Z,Lakeba (Lakemba),Lakemba Airport,LKB,NFNK
Airport,2013-04-02T15:08:48.175Z,krHftOXCUa,2013-04-02T15:08:48.175Z,"Labasa (Lambasa), Vanua Levu",Lambasa Airport,LBS,NFNL
Airport,2013-04-02T15:08:48.190Z,TWZXFniKbg,2013-04-02T15:08:48.190Z,"Matei, Taveuni",Taveuni Island Airport,TVU,NFNM
Airport,2013-04-02T15:08:48.205Z,31a6M1DneA,2013-04-02T15:08:48.205Z,Koro,Koro Airport,KXF,NFNO
Airport,2013-04-02T15:08:48.221Z,EgZr2qCRi3,2013-04-02T15:08:48.221Z,Rotuma,Rotuma Island Airport,RTA,NFNR
Airport,2013-04-02T15:08:48.236Z,CRjXAw2css,2013-04-02T15:08:48.236Z,Savu Savu,Savu Savu Airport,SVU,NFNS
Airport,2013-04-02T15:08:48.252Z,HYbU4tGriI,2013-04-02T15:08:48.252Z,"Bua, Vanua Levu",Bua Airport,BVF,NFNU
Airport,2013-04-02T15:08:48.267Z,wCzRYYr2SD,2013-04-02T15:08:48.267Z,"Vatukoula, Viti Levu",Vatukoula Airport,VAU,NFNV
Airport,2013-04-02T15:08:48.282Z,1lWnRLkLEc,2013-04-02T15:08:48.282Z,Wakaya,Wakaya Airport,KAY,NFNW
Airport,2013-04-02T15:08:48.297Z,RKeusLwKUC,2013-04-02T15:08:48.297Z,Ono-i-Lau,Ono-i-Lau Airport,ONU,NFOL
Airport,2013-04-02T15:08:48.312Z,amzYRGBfi4,2013-04-02T15:08:48.312Z,Yasawa,Yasawa Airport,YAS,NFSW
Airport,2013-04-02T15:08:48.327Z,JyfNwobA9k,2013-04-02T15:08:48.327Z,Eua,Eua Airport,EUA,NFTE
Airport,2013-04-02T15:08:48.346Z,Ol9y4HIo1K,2013-04-02T15:08:48.346Z,"Nuku?alofa, Tongatapu",Fua?amotu International Airport,TBU,NFTF
Airport,2013-04-02T15:08:48.362Z,uUHsGcVCiw,2013-04-02T15:08:48.362Z,"Lifuka, Ha'apai",Lifuka Island Airport (Salote Pilolevu Airport),HPA,NFTL
Airport,2013-04-02T15:08:48.377Z,rELlxsaeNm,2013-04-02T15:08:48.377Z,Niuafo'ou,Mata'aho Airport,NFO,NFTO
Airport,2013-04-02T15:08:48.392Z,z54TjAOiEJ,2013-04-02T15:08:48.392Z,Niuatoputapu,Niuatoputapu Airport (Kuini Lavenia Airport),NTT,NFTP
Airport,2013-04-02T15:08:48.407Z,F3kZNFwPch,2013-04-02T15:08:48.407Z,Vava'u,Vava'u International Airport (Lupepau'u Airport),VAV,NFTV
Airport,2013-04-02T15:08:48.422Z,mDXj9mPMl7,2013-04-02T15:08:48.422Z,Vanua Balavu (Vanuabalavu),Vanuabalavu Airport,VBV,NFVB
Airport,2013-04-02T15:08:48.437Z,SuQ0LVbgAG,2013-04-02T15:08:48.437Z,Vatulele,Vatulele Airport,VTF,NFVL
Airport,2013-04-02T15:08:48.453Z,xWJWkjdWir,2013-04-02T15:08:48.453Z,Abaiang,Abaiang Atoll Airport,ABF,NGAB
Airport,2013-04-02T15:08:48.468Z,MW1ng42IWT,2013-04-02T15:08:48.468Z,Beru Island,Beru Island Airport,BEZ,NGBR
Airport,2013-04-02T15:08:48.483Z,iY3X9S3WTS,2013-04-02T15:08:48.483Z,Funafuti,Funafuti International Airport,FUN,NGFU
Airport,2013-04-02T15:08:48.498Z,nBipRVik3R,2013-04-02T15:08:48.498Z,Kuria,Kuria Airport,KUC,NGKT
Airport,2013-04-02T15:08:48.512Z,dv6Tvmau00,2013-04-02T15:08:48.512Z,Maiana,Maiana Airport,MNK,NGMA
Airport,2013-04-02T15:08:48.527Z,47ELXEBXFn,2013-04-02T15:08:48.527Z,Marakei,Marakei Airport,MZK,NGMK
Airport,2013-04-02T15:08:48.542Z,gfkrFPMR7E,2013-04-02T15:08:48.542Z,Makin,Makin Airport,MTK,NGMN
Airport,2013-04-02T15:08:48.633Z,UItMjxzJ2S,2013-04-02T15:08:48.633Z,Nikunau,Nikunau Airport,NIG,NGNU
Airport,2013-04-02T15:08:48.648Z,R3DfJFC94S,2013-04-02T15:08:48.648Z,Onotoa,Onotoa Airport,OOT,NGON
Airport,2013-04-02T15:08:48.663Z,B4f4MwUYPv,2013-04-02T15:08:48.663Z,Tarawa,Bonriki International Airport,TRW,NGTA
Airport,2013-04-02T15:08:48.678Z,0BIBP5R0fJ,2013-04-02T15:08:48.678Z,Abemama,Abemama Atoll Airport,AEA,NGTB
Airport,2013-04-02T15:08:48.693Z,igVNa3V7fz,2013-04-02T15:08:48.693Z,Tabiteuea North,Tabiteuea North Airport,TBF,NGTE
Airport,2013-04-02T15:08:48.708Z,19RuLTXwQZ,2013-04-02T15:08:48.708Z,Tamana,Tamana Airport,TMN,NGTM
Airport,2013-04-02T15:08:48.782Z,OKIWvRsUPQ,2013-04-02T15:08:48.782Z,Nonouti,Nonouti Airport,NON,NGTO
Airport,2013-04-02T15:08:48.797Z,U7a1d9EwKV,2013-04-02T15:08:48.797Z,Arorae,Arorae Island Airport,AIS,NGTR
Airport,2013-04-02T15:08:48.812Z,ZX6ZCQqTHf,2013-04-02T15:08:48.812Z,Tabiteuea South,Tabiteuea South Airport,TSU,NGTS
Airport,2013-04-02T15:08:48.827Z,ErDlG9voTj,2013-04-02T15:08:48.827Z,Butaritari,Butaritari Atoll Airport,BBG,NGTU
Airport,2013-04-02T15:08:48.846Z,kf9zTJRRkm,2013-04-02T15:08:48.846Z,Aranuka,Aranuka Airport,AAK,NGUK
Airport,2013-04-02T15:08:48.861Z,oowptduzyY,2013-04-02T15:08:48.861Z,Alofi,Niue Hanan International Airport,IUE,NIUE
Airport,2013-04-02T15:08:48.876Z,fcnaqG3jfG,2013-04-02T15:08:48.876Z,Futuna Island,Futuna - Pointe Vele Airport (Maopoop Airport),FUT,NLWF
Airport,2013-04-02T15:08:48.891Z,44pZT6XbUU,2013-04-02T15:08:48.891Z,Wallis Island,Hihifo Airport,WLS,NLWW
Airport,2013-04-02T15:08:48.906Z,BnSkdgA9l8,2013-04-02T15:08:48.906Z,Ofu Island,Ofu Airport,OFU,NSAS
Airport,2013-04-02T15:08:48.921Z,8dngNuW1gx,2013-04-02T15:08:48.921Z,Asau,Asau Airport,AAU,NSAU
Airport,2013-04-02T15:08:48.936Z,y6d20zHvfR,2013-04-02T15:08:48.936Z,Apia,Faleolo International Airport,APW,NSFA
Airport,2013-04-02T15:08:48.952Z,aexYkctEep,2013-04-02T15:08:48.952Z,Fagali'i,Fagali'i Airport,FGI,NSFI
Airport,2013-04-02T15:08:48.970Z,BKllNhLKkZ,2013-04-02T15:08:48.970Z,Fitiuta,Fitiuta Airport,FAQ,NSFQ
Airport,2013-04-02T15:08:48.985Z,IqpGTGPYVi,2013-04-02T15:08:48.985Z,Salelologa,Maota Airport,MXS,NSMA
Airport,2013-04-02T15:08:49.000Z,zX6mv1wdkM,2013-04-02T15:08:49.000Z,Pago Pago,Pago Pago International Airport (Tutuila Intl),PPG,NSTU
Airport,2013-04-02T15:08:49.015Z,KVMshcnC3U,2013-04-02T15:08:49.015Z,"Faa'a, Tahiti",Faa'a International Airport,PPT,NTAA
Airport,2013-04-02T15:08:49.030Z,up5bmQDDwY,2013-04-02T15:08:49.030Z,"Rurutu, Austral Islands",Rurutu Airport,RUR,NTAR
Airport,2013-04-02T15:08:49.045Z,nz951UO5bo,2013-04-02T15:08:49.045Z,"Tubuai, Austral Islands",Tubuai Airport,TUB,NTAT
Airport,2013-04-02T15:08:49.061Z,tzLINmfmq4,2013-04-02T15:08:49.061Z,"Anaa, Tuamotus",Anaa Airport,AAA,NTGA
Airport,2013-04-02T15:08:49.076Z,PkdUnEjosX,2013-04-02T15:08:49.076Z,"Fangatau, Tuamotus",Fangatau Airport,FGU,NTGB
Airport,2013-04-02T15:08:49.090Z,9VbdCF6BJU,2013-04-02T15:08:49.090Z,Tikehau,Tikehau Airport,TIH,NTGC
Airport,2013-04-02T15:08:49.105Z,z6f5rhsxe0,2013-04-02T15:08:49.105Z,"Apataki, Tuamotus",Apataki Airport,APK,NTGD
Airport,2013-04-02T15:08:49.120Z,ca64orGHoe,2013-04-02T15:08:49.120Z,"Reao, Tuamotus",Reao Island Airport,REA,NTGE
Airport,2013-04-02T15:08:49.135Z,dplqTNYtTz,2013-04-02T15:08:49.135Z,Fakarava,Fakarava Airport,FAV,NTGF
Airport,2013-04-02T15:08:49.150Z,CLBXqfGL1B,2013-04-02T15:08:49.150Z,"Hikueru, Tuamotus",Hikueru Airport,HHZ,NTGH
Airport,2013-04-02T15:08:49.165Z,L0bHUjW2Xn,2013-04-02T15:08:49.165Z,"Manihi, Tuamotus",Manihi Airport,XMH,NTGI
Airport,2013-04-02T15:08:49.520Z,VHpBueN2rn,2013-04-02T15:08:49.520Z,"Totegegie, Gambier Islands",Totegegie Airport,GMR,NTGJ
Airport,2013-04-02T15:08:49.535Z,Em77hhQgP2,2013-04-02T15:08:49.535Z,Kaukura Atoll,Kaukura Airport,KKR,NTGK
Airport,2013-04-02T15:08:49.550Z,vIrAZOKPQf,2013-04-02T15:08:49.550Z,"Makemo, Tuamotus",Makemo Airport,MKP,NTGM
Airport,2013-04-02T15:08:49.565Z,SnXvKWClqB,2013-04-02T15:08:49.565Z,"Napuka, Disappointment Islands",Napuka Airport,NAU,NTGN
Airport,2013-04-02T15:08:49.580Z,KLcecYk2Y3,2013-04-02T15:08:49.580Z,Tatakoto,Tatakoto Airport,TKV,NTGO
Airport,2013-04-02T15:08:49.595Z,WITNPAftKj,2013-04-02T15:08:49.595Z,"Puka-Puka, Tuamotus",Puka-Puka Airport,PKP,NTGP
Airport,2013-04-02T15:08:49.611Z,qpKq0Lx2fl,2013-04-02T15:08:49.611Z,"Pukarua, Tuamotus",Pukarua Airport,PUK,NTGQ
Airport,2013-04-02T15:08:49.818Z,vqCplH4uat,2013-04-02T15:08:49.818Z,"Takapoto, Tuamotus",Takapoto Airport,TKP,NTGT
Airport,2013-04-02T15:08:49.853Z,nBaSzzI2D4,2013-04-02T15:08:49.853Z,Arutua,Arutua Airport,AXR,NTGU
Airport,2013-04-02T15:08:49.868Z,7U3nrpKJOo,2013-04-02T15:08:49.868Z,"Mataiva, Tuamotus",Mataiva Airport,MVT,NTGV
Airport,2013-04-02T15:08:49.883Z,FHCtasOTfj,2013-04-02T15:08:49.883Z,Nukutavake,Nukutavake Airport,NUK,NTGW
Airport,2013-04-02T15:08:49.898Z,XTMy7dtcHb,2013-04-02T15:08:49.898Z,Fakahina,Fakahina Airport,FHZ,NTKH
Airport,2013-04-02T15:08:49.912Z,GuKz22p1yU,2013-04-02T15:08:49.912Z,Niau,Niau Airport,,NTKN
Airport,2013-04-02T15:08:49.928Z,W2BALVJRff,2013-04-02T15:08:49.928Z,Raroia,Raroia Airport,RRR,NTKO
Airport,2013-04-02T15:08:49.943Z,MdDvZ3XIjS,2013-04-02T15:08:49.943Z,Takaroa,Takaroa Airport,TKX,NTKR
Airport,2013-04-02T15:08:49.958Z,Z6ZlUflOZf,2013-04-02T15:08:49.958Z,"Nuku Hiva, Marquesas Islands",Nuku-Hiva Airport,NHV,NTMD
Airport,2013-04-02T15:08:49.973Z,303Oir9FVU,2013-04-02T15:08:49.973Z,"Hiva Oa, Marquesas Islands",Atuona Airport,AUQ,NTMN
Airport,2013-04-02T15:08:50.135Z,bFzF6SKarz,2013-04-02T15:08:50.135Z,Marquesas Islands,Ua Pou Airport,UAP,NTMP
